"","rowid","term","group","estimate","std.error","statistic","p.value","s.value","conf.low","conf.high","riskaverse","predicted_lo","predicted_hi","predicted","trust","lossavers","Strategies3"
"47",3,"riskaverse","2",0.104824942412306,0.102612973928797,1.02155642116994,0.306990892281157,1.70373224012487,-0.0962927908346835,0.305942675659296,0.2,0.380073921933008,0.380081545565411,0.380077733747783,8.75901875901876,0.517797024713622,4
"48",4,"riskaverse","2",0.104971374008468,0.104897381173954,1.00070538304852,0.316969264164498,1.65758514281064,-0.100623715165051,0.310566463181987,0.3,0.390564889333544,0.390572523615517,0.390568706474021,8.75901875901876,0.517797024713622,4
"49",5,"riskaverse","2",0.104979143819836,0.106700763284766,0.983864975170466,0.325181906839923,1.62068110696547,-0.104150509341239,0.314108796980911,0.4,0.401063568210713,0.401071203057764,0.401067385634644,8.75901875901876,0.517797024713622,4
"50",6,"riskaverse","2",0.104849071301238,0.108215198761033,0.968894134111159,0.332598012485829,1.58814854738487,-0.10724882085023,0.316946963452705,0.5,0.411556126957857,0.411563752345088,0.411559939652785,8.75901875901876,0.517797024713622,4
"51",7,"riskaverse","2",0.1045827322789,0.108928462789086,0.960104729297423,0.337002508513284,1.56916876458941,-0.10891313167902,0.318078596236821,0.6,0.422028853850621,0.422036459867741,0.422032656861388,8.75901875901876,0.517797024713622,4
"52",8,"riskaverse","2",0.104182437158858,0.110288066144138,0.944639259724618,0.344843076522548,1.53598809307127,-0.111978200408223,0.320343074725939,0.7,0.43246823166645,0.432475808571197,0.432472020121907,8.75901875901876,0.517797024713622,4
"53",9,"riskaverse","2",0.103651200863707,0.110480976449447,0.938181433535171,0.348151178113295,1.52221418952106,-0.112887533954026,0.32018993568144,0.8,0.442861009707181,0.44286854797656,0.442864778845808,8.75901875901876,0.517797024713622,4
"54",10,"riskaverse","2",0.102992705122843,0.111377934248563,0.924713730935194,0.355114835107352,1.49364246393217,-0.11530403467681,0.321289444922496,0.9,0.453194272427167,0.453201762805945,0.453198017621321,8.75901875901876,0.517797024713622,4
"55",11,"riskaverse","2",0.102211253865711,0.112353688606786,0.909727621168088,0.362966173667488,1.46209299117345,-0.117997929333817,0.322420437065239,1,0.463455503939168,0.463462937485125,0.463459220717709,8.75901875901876,0.517797024713622,4
"56",1,"trust","2",0.00701914357106176,0.00400939079006046,1.75067583545677,0.0800017641300462,3.64382437635463,-0.000839117977403329,0.0148774051195268,0,0.359168758962476,0.35917998959219,0.359174374421471,8.75901875901876,0.517797024713622,4
"57",2,"trust","2",0.00689347973370502,0.00397389359599974,1.73469157318259,0.0827954496954864,3.59430470806638,-0.000895208592848826,0.0146821680602589,0.1,0.369602827642399,0.369613857209973,0.369608342579263,8.75901875901876,0.517797024713622,4
"58",3,"trust","2",0.00675071534134847,0.00392935290259068,1.71802215497051,0.0857925742866739,3.54300340805698,-0.000950674830277193,0.0144521055129741,0.2,0.380072333013635,0.380083134158181,0.380077733747783,8.75901875901876,0.517797024713622,4
"59",4,"trust","2",0.00659109912537481,0.003907226088039,1.6868998560262,0.0916226097834065,3.44815253252942,-0.00106692328663696,0.0142491215373866,0.3,0.390563433424231,0.390573979182832,0.390568706474021,8.75901875901876,0.517797024713622,4
"60",5,"trust","2",0.00641497746145525,0.00389257233264466,1.64800469028069,0.0993517087160434,3.33131140966804,-0.00121432411774534,0.0140442790406558,0.4,0.401062253473795,0.401072517437733,0.401067385634644,8.75901875901876,0.517797024713622,4
"61",6,"trust","2",0.00622279165227863,0.00390574729401554,1.59323970135326,0.11110642796489,3.16998580989027,-0.00143233237670661,0.0138779156812639,0.5,0.41155496123246,0.411564917699103,0.411559939652785,8.75901875901876,0.517797024713622,4
"62",7,"trust","2",0.0060150740870471,0.00394052404378334,1.52646552088335,0.126893970910074,2.97830457058439,-0.00170821111898238,0.0137383592930766,0.6,0.422027844607293,0.422037468725832,0.422032656861388,8.75901875901876,0.517797024713622,4
"63",8,"trust","2",0.00579244334428242,0.00401719123359645,1.44191376697212,0.149326701955641,2.74345592985335,-0.00208110679257665,0.0136659934811415,0.7,0.432467385964923,0.432476653874274,0.432472020121907,8.75901875901876,0.517797024713622,4
"64",9,"trust","2",0.00555559832728092,0.00411219466951257,1.3510056730703,0.176693615424691,2.50067818381248,-0.00250415512238131,0.0136153517769431,0.8,0.442860334157724,0.442869223115048,0.442864778845808,8.75901875901876,0.517797024713622,4
"65",10,"trust","2",0.00530531153692532,0.00424426757638029,1.24999459658242,0.211301521198935,2.24262494134731,-0.00301330005353115,0.0136239231273818,0.9,0.453193773155955,0.453202261654414,0.453198017621321,8.75901875901876,0.517797024713622,4
"66",11,"trust","2",0.00504242160442869,0.00441922967693931,1.14101822558383,0.253862338667177,1.97788171269517,-0.00361910940178292,0.0137039526106403,1,0.463455186557997,0.463463254432564,0.463459220717709,8.75901875901876,0.517797024713622,4
"67",1,"lossavers","4",0.265970383490632,0.102997334523742,2.5823035588297,0.0098143217095488,6.67089572151317,0.0640993173204743,0.467841449660791,0,0.510735964991448,0.510762562029797,0.510749263519317,8.75901875901876,0.517797024713622,4
"68",2,"lossavers","4",0.266135659772737,0.103150979082818,2.58005946370185,0.0098783303765645,6.66151706481587,0.0639634558003689,0.468307863745105,0.1,0.497523096891337,0.497549710457315,0.497536403673664,8.75901875901876,0.517797024713622,4
"69",3,"lossavers","4",0.265929058574366,0.103052428901696,2.58052198680384,0.009865107411569,6.66344952552326,0.0639500094076674,0.467908107741064,0.2,0.484310956819118,0.484337549724975,0.484324253262028,8.75901875901876,0.517797024713622,4
"70",4,"lossavers","4",0.26535157125529,0.102879717195428,2.57924086971617,0.00990177167907195,6.65809760149697,0.0637110308125846,0.466992111697996,0.3,0.471117997085361,0.471144532242486,0.471131264644601,8.75901875901876,0.517797024713622,4
"71",5,"lossavers","4",0.264406255463534,0.102449564214518,2.580843144534,0.00985593518751307,6.66479151573976,0.0636087993712554,0.465203711555813,0.4,0.457962570581207,0.457989011206754,0.457975790865456,8.75901875901876,0.517797024713622,4
"72",6,"lossavers","4",0.263098200004031,0.101782087233296,2.58491653252285,0.00974025738061106,6.68182438947714,0.0636089747554555,0.462587425252606,0.5,0.444862828917698,0.444889138737698,0.444875983790126,8.75901875901876,0.517797024713622,4
