"","term","group","contrast","estimate","std.error","statistic","p.value","s.value","conf.low","conf.high","predicted_lo","predicted_hi","predicted"
"1","lossavers","1","mean(dY/dX)",-0.0517835429899759,0.0671589177348483,-0.771059819552539,0.440671475410226,1.18222458065475,-0.183412602990967,0.079845517011015,0.168192066157248,0.168188109531962,0.168190087885088
"2","riskaverse","1","mean(dY/dX)",0.0247906827045655,0.0742510313269502,0.333876611025166,0.738472669732002,0.437383565869837,-0.120738664511212,0.170320029920343,0.168189413174736,0.168190762584508,0.168190087885088
"3","trust","1","mean(dY/dX)",0.0110788786644698,0.00262965636322028,4.21305187226161,2.51943173586652e-05,15.2765421074965,0.00592484690084152,0.0162329104280982,0.16818075532297,0.168199420798331,0.168190087885088
"4","lossavers","2","mean(dY/dX)",-0.203715182483572,0.0931159369818831,-2.18775849856086,0.0286871984005559,5.12344910877105,-0.386219065354764,-0.0212112996123798,0.516970716170146,0.516951653518544,0.516961184916673
"5","riskaverse","2","mean(dY/dX)",0.102095541722767,0.105891631023523,0.964151186792918,0.334970133027994,1.57789562872983,-0.105448241347542,0.309639324793076,0.51695770168441,0.516964668130487,0.516961184916673
"6","trust","2","mean(dY/dX)",0.00583105415801427,0.00388087993756639,1.50250825890553,0.132965896623398,2.91087182721594,-0.00177533074793991,0.0134374390639684,0.516958489805771,0.516963879529115,0.516961184916673
"7","lossavers","4","mean(dY/dX)",0.255498725473661,0.0934816445804154,2.73314324561197,0.00627330424816461,7.31655875123803,0.0722780688804733,0.43871938206685,0.314837217672606,0.314860236949494,0.31484872719824
"8","riskaverse","4","mean(dY/dX)",-0.126886224426899,0.108383059391089,-1.17072008429882,0.241711309477351,2.04864311766647,-0.339313117367699,0.0855406685139004,0.314852885140854,0.314844569285005,0.31484872719824
"9","trust","4","mean(dY/dX)",-0.0169099328224991,0.0040200890325549,-4.20635779097466,2.59519258784016e-05,15.2337988702612,-0.0247891625409512,-0.00903070310404702,0.314860754871259,0.314836699672554,0.31484872719824
