"","rowid","term","group","estimate","std.error","statistic","p.value","s.value","conf.low","conf.high","lossavers","predicted_lo","predicted_hi","predicted","trust","riskaverse","Strategies3"
"23",1,"trust","1",0.0116659221007648,0.00338079279892711,3.45064687326207,0.000559244778693653,10.8042324977115,0.00503968997567527,0.0182921542258543,0,0.16818075532297,0.168199420798331,0.168190087885088,8.75901875901876,0.507674153491016,4
"24",2,"trust","1",0.0116316996487918,0.00314145196731559,3.7026508028169,0.000213358459940164,12.1944330631433,0.00547456693369076,0.0177888323638929,0.1,0.164064299880736,0.164082910600174,0.164073605059512,8.75901875901876,0.507674153491016,4
"25",3,"trust","1",0.0115725970806571,0.00293243529007533,3.94641174856405,7.93311430702404e-05,13.6217531377289,0.00582512952511519,0.017320064636199,0.2,0.159638021583902,0.159656537739231,0.159647279475136,8.75901875901876,0.507674153491016,4
"26",4,"trust","1",0.0114866126505603,0.00277764504135284,4.13537816371446,3.54370588138376e-05,14.7843816056109,0.00604252840767245,0.0169306968934481,0.3,0.154920261624744,0.154938640204985,0.15492945072294,8.75901875901876,0.507674153491016,4
"27",5,"trust","1",0.011372074834072,0.00267935748587406,4.24432905800259,2.19248426494859e-05,15.4770739856834,0.0061206306600511,0.016623519008093,0.4,0.149933958048865,0.1499521533686,0.149943055511426,8.75901875901876,0.507674153491016,4
"28",6,"trust","1",0.0112277344752401,0.00264756026795365,4.24078522825026,2.22739189546193e-05,15.4542850609458,0.00603861170315176,0.0164168572473285,0.5,0.144706368803186,0.144724333178346,0.144715350788318,8.75901875901876,0.507674153491016,4
"29",7,"trust","1",0.011052846056684,0.00268362362526994,4.11862749776331,3.81135674093735e-05,14.6793358244882,0.00579304040309414,0.0163126517102739,0.6,0.139268631031007,0.139286315584698,0.139277473100642,8.75901875901876,0.507674153491016,4
"30",8,"trust","1",0.0108472317496104,0.00278486247436134,3.89506909209154,9.81707422957516e-05,13.3143473504477,0.00538900159796509,0.0163054619012557,0.7,0.133655168240215,0.133672523811014,0.13366384581416,8.75901875901876,0.507674153491016,4
"31",9,"trust","1",0.0106113227595593,0.00293770745450128,3.6121100973823,0.000303715560333605,11.6849915552026,0.00485352195162197,0.0163691235674967,0.8,0.127902967421039,0.127919945537454,0.127911456264204,8.75901875901876,0.507674153491016,4
"32",10,"trust","1",0.0103461739806715,0.00313783688082054,3.29723130093557,0.000976430531000852,10.0001949735794,0.00419612670490175,0.0164962212564413,0.9,0.122050757392031,0.1220673112704,0.122059034113365,8.75901875901876,0.507674153491016,4
"33",11,"trust","1",0.0100534499725569,0.00335868708657114,2.99326781966475,0.00276007427241354,8.5010771948322,0.00347054424753773,0.0166363556975761,1,0.116138126602972,0.116154212122928,0.116146169143183,8.75901875901876,0.507674153491016,4
"34",1,"lossavers","2",-0.190626516017867,0.102698807109558,-1.85617069353599,0.0634292319039474,3.97870831780851,-0.391912479207826,0.0106594471720929,0,0.516970716170146,0.516951653518544,0.516961184916673,8.75901875901876,0.507674153491016,4
"35",2,"lossavers","2",-0.196059717064156,0.103197956319457,-1.89984108267841,0.0574539777598146,4.12144941012008,-0.398323994728429,0.00620456060011651,0.1,0.497630635029582,0.497611029057875,0.497620832106996,8.75901875901876,0.507674153491016,4
"36",3,"lossavers","2",-0.200712971038519,0.10252146418959,-1.95776535796783,0.0502575520865986,4.31451578673225,-0.401651348492428,0.000225406415390123,0.2,0.477785285794696,0.477765214497593,0.477775250198993,8.75901875901876,0.507674153491016,4
"37",4,"lossavers","2",-0.204483018684254,0.10172586628627,-2.01013789461189,0.0444165963285594,4.49275734727365,-0.403862052901481,-0.00510398446702692,0.3,0.457517917451576,0.457497469149708,0.457507693341857,8.75901875901876,0.507674153491016,4
"38",5,"lossavers","2",-0.207280279764799,0.1005721762193,-2.0610101874779,0.0393020681851054,4.66925095663214,-0.404398123001442,-0.010162436528156,0.4,0.436921456333189,0.436900728305212,0.436911092347766,8.75901875901876,0.507674153491016,4
"39",6,"lossavers","2",-0.209032811374632,0.0981953602249672,-2.12874427972701,0.0332754231937413,4.90939917545936,-0.401492180864505,-0.0165734418847594,0.5,0.416096936778563,0.416076033497426,0.416086485153136,8.75901875901876,0.507674153491016,4
"40",7,"lossavers","2",-0.209689680952807,0.0954782932337179,-2.19620265351325,0.0280774415404178,5.15444470873035,-0.396823696996248,-0.0225556649093656,0.6,0.395151562911014,0.395130593942918,0.395141078428189,8.75901875901876,0.507674153491016,4
"41",8,"lossavers","2",-0.209223497204536,0.0917432698366177,-2.28053237667607,0.0225761328152765,5.46905780933423,-0.389037001908246,-0.0294099925008255,0.7,0.374196473215772,0.374175550866052,0.374186012028029,8.75901875901876,0.507674153491016,4
"42",9,"lossavers","2",-0.20763189505002,0.086990211123714,-2.38684206381261,0.0169937900313921,5.8788485450386,-0.378129575860035,-0.037134214240005,0.8,0.353344302861842,0.353323539672337,0.353333921240231,8.75901875901876,0.507674153491016,4
"43",10,"lossavers","2",-0.204937847758102,0.0815033513656477,-2.51447142141053,0.0119210963928346,6.39033926204803,-0.364681481054085,-0.0451942144621192,0.9,0.332706655425718,0.332686161640942,0.332696408492937,8.75901875901876,0.507674153491016,4
"44",11,"lossavers","2",-0.2011887724096,0.0751576774377923,-2.6768891651305,0.00743092121656924,7.0722432108845,-0.348495113349351,-0.0538824314698481,1,0.312391603801866,0.312371484924625,0.312381544310058,8.75901875901876,0.507674153491016,4
"45",1,"riskaverse","2",0.0957886307041062,0.110911055317439,0.863652684846869,0.387778712973891,1.36669448569205,-0.121593043205405,0.313170304613617,0,0.51695770168441,0.516964668130487,0.516961184916673,8.75901875901876,0.507674153491016,4
"46",2,"riskaverse","2",0.0984534011697476,0.111555968239206,0.882547144036589,0.377480997255137,1.40552407523327,-0.12019227883959,0.317099081179085,0.1,0.497617251975182,0.497624412222754,0.497620832106996,8.75901875901876,0.507674153491016,4
"47",3,"riskaverse","2",0.100728657720676,0.111123782928416,0.906454541648958,0.364695315359686,1.45523642702238,-0.117069954644867,0.318527270086219,0.2,0.477771587331948,0.477778913052728,0.477775250198993,8.75901875901876,0.507674153491016,4
"48",4,"riskaverse","2",0.102563299349018,0.11032778071013,0.92962351539081,0.352566047698145,1.50403454585596,-0.11367517733707,0.318801776035106,0.3,0.4575039637621,0.457511422911366,0.457507693341857,8.75901875901876,0.507674153491016,4
"49",5,"riskaverse","2",0.103913056386218,0.108826300355697,0.954852421212333,0.339652333396189,1.55786932941727,-0.109382572881687,0.317208685654123,0.4,0.436907313687594,0.436914871001011,0.436911092347766,8.75901875901876,0.507674153491016,4
"50",6,"riskaverse","2",0.104742452741964,0.10817117247206,0.968302832892173,0.332893150384338,1.58686890902382,-0.107269149468745,0.316754054952673,0.5,0.416082676334856,0.41609029396801,0.416086485153136,8.75901875901876,0.507674153491016,4
"51",7,"riskaverse","2",0.1050264759617,0.10639278153629,0.987157910951655,0.323565231576664,1.62787150234442,-0.103499544064466,0.313552495987866,0.6,0.395137259283615,0.395144897573004,0.395141078428189,8.75901875901876,0.507674153491016,4
"52",8,"riskaverse","2",0.10475182769937,0.104878728015044,0.998790028082182,0.317896417678926,1.65337133580678,-0.100806701954489,0.310310357353229,0.7,0.374182202872511,0.374189821187479,0.374186012028029,8.75901875901876,0.507674153491016,4
